SeriesHash,SubjectID,MagneticFieldStrength,MRAcquisitionType,PulseSequenceName,SliceThickness,EchoTime,RepetitionTime,FlipAngle,EchoTrainLength,ParallelReductionFactorInPlane,AcquisitionDuration,PixelBandwidth,ImageOrientationPatientDICOM,BidsGuess,NIfTIPath
0000DC67,Min-Mo-027,1.5,3D,*spcR_40ns,1.0,0.0073,0.6,120,40.0,2.0,272.54,630,"[0, 1, 0, 0, 0, -1]","['anat', '_acq-spcR4p2_run-14_T2w']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-027\DICOM\0000885D\AA3EE150\AA0C8827\0000DC67\0000DC67_sag_t1_space_20251217000000_14.nii.gz
0000E1C5,Min-Mo-027,1.5,3D,*swi3d1r,2.0,0.04,0.049,15,,2.0,187.032,80,"[1, 4.767e-12, 1.121e-12, -4.897e-12, 0.973441, 0.228939]","['anat', '_acq-swi3p2_run-19_part-mag_T2starw']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-027\DICOM\0000885D\AA3EE150\AA0C8827\0000E1C5\0000E1C5_ax_swi_ge3d_20251217000000_19.nii.gz
0000EF29,Min-Mo-027,1.5,3D,*swi3d1r,2.0,0.04,0.049,15,,2.0,187.032,80,"[1, 4.767e-12, 1.121e-12, -4.897e-12, 0.973441, 0.228939]","['anat', '_acq-swi3p2_run-20_part-phase_T2starw']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-027\DICOM\0000885D\AA3EE150\AA0C8827\0000EF29\0000EF29_ax_swi_ge3d_20251217000000_20_ph.nii.gz
0000FA0B,Min-Mo-027,1.5,2D,*tse2d1_17,5.0,0.092,6.36,150,17.0,2.0,88.984,191,"[0.999901, 0.0140508, -0.000636826, -0.00633856, 0.40973, -0.912185]","['anat', '_acq-tse2p2_run-13_T2w']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-027\DICOM\0000885D\AA3EE150\AA0C8827\0000FA0B\0000FA0B_cor_t2_tse_20251217000000_13.nii.gz
0000FA1A,Min-Mo-027,1.5,3D,*spcR_40ns,3.0,0.0073,0.6,120,40.0,2.0,272.54,630,"[1, 0, 0, 0, 0.465111, -0.885252]","['derived', '_acq-spcR4p2_run-16_T2w']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-027\DICOM\0000885D\AA3EE150\AA0C8827\0000FA1A\0000FA1A_20251217000000_16.nii.gz
00002971,Min-Mo-026,3.0,3D,*swi3d1r,1.6,0.02,0.028,15,,2.0,245.642,119,"[0.995676, 0.0208928, -0.0905143, -0.0173796, 0.999071, 0.0394296]","['anat', '_acq-swi3p2_run-12_part-mag_T2starw']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-026\DICOM\000011EE\AAE027E8\AAD3A7CA\00002971\00002971_ax_swi_ge3d_20251204000000_12.nii.gz
00005996,Min-Mo-026,3.0,2D,*tse2d1_17,5.0,0.086,5.52,150,17.0,4.0,38.614,193,"[0.995676, 0.0208928, -0.0905143, -0.0173796, 0.999071, 0.0394296]","['anat', '_acq-tse2p4_run-3_T2w']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-026\DICOM\000011EE\AAE027E8\AAD3A7CA\00005996\00005996_ax_t2_tse_Med_DRS_480_20251204000000_3.nii.gz
000068E7,Min-Mo-026,3.0,3D,*spcR_42ns,1.0,0.022,0.7,120,27.0,2.0,277.202,630,"[-0.0372009, 0.99496, 0.093121, -0.0880654, 0.0895589, -0.99208]","['anat', '_acq-spcR4p2_run-6_T2w']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-026\DICOM\000011EE\AAE027E8\AAD3A7CA\000068E7\000068E7_t1_space_sag_20251204000000_6.nii.gz
00008835,Min-Mo-026,3.0,3D,*spcir_220ns,1.0,0.392,7.0,120,219.0,3.0,210.717,651,"[-0.0372044, 0.994963, 0.0930808, -0.0880639, 0.0895185, -0.992084]","['func', '_acq-spcir2p3_dir-RL_run-11_bold']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-026\DICOM\000011EE\AAE027E8\AAD3A7CA\00008835\00008835_sag_t2_spc_flair_fs_20251204000000_11.nii.gz
00008CC4,Min-Mo-026,3.0,3D,*swi3d1r,1.6,0.02,0.028,15,,2.0,245.642,119,"[0.995676, 0.0208928, -0.0905143, -0.0173796, 0.999071, 0.0394296]","['anat', '_acq-swi3p2_run-13_part-phase_T2starw']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-026\DICOM\000011EE\AAE027E8\AAD3A7CA\00008CC4\00008CC4_ax_swi_ge3d_20251204000000_13_ph.nii.gz
00009DF5,Min-Mo-026,3.0,3D,*swi3d1r,1.6,0.02,0.028,15,,2.0,245.642,119,"[0.995676, 0.0208928, -0.0905143, -0.0173796, 0.999071, 0.0394296]","['anat', '_acq-swi3p2_run-14_part-mag_T2starw']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-026\DICOM\000011EE\AAE027E8\AAD3A7CA\00009DF5\00009DF5_ax_swi_ge3d_20251204000000_14.nii.gz
0000A045,Min-Mo-026,3.0,3D,*swi3d1r,12.8,0.02,0.028,15,,2.0,,119,"[0.995676, 0.0208928, -0.0905143, -0.0173796, 0.999071, 0.0394296]","['derived', '_acq-swi3p2_run-15_part-mag_T2starw']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-026\DICOM\000011EE\AAE027E8\AAD3A7CA\0000A045\0000A045_ax_swi_ge3d_20251204000000_15.nii.gz
0000A6C5,Min-Mo-026,3.0,2D,*tse2d1_17,5.0,0.088,5.52,150,17.0,2.0,182.139,191,"[0.995676, 0.0208928, -0.0905143, -0.0173796, 0.999071, 0.0394296]","['anat', '_acq-tse2p2_run-2_T2w']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-026\DICOM\000011EE\AAE027E8\AAD3A7CA\0000A6C5\0000A6C5_ax_t2_tse_20251204000000_2.nii.gz
0000E150,Min-Mo-026,3.0,2D,*tse2d1_17,5.0,0.088,6.36,150,17.0,2.0,88.997,191,"[0.998442, 0.0557964, -0.00069399, -0.00675796, 0.108565, -0.994066]","['anat', '_acq-tse2p2_run-16_T2w']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-026\DICOM\000011EE\AAE027E8\AAD3A7CA\0000E150\0000E150_cor_t2_tse_20251204000000_16.nii.gz
0000163F,Min-Mo-025,1.5,3D,*swi3d1r,2.0,0.04,0.049,15,,2.0,187.035,80,"[0.996236, 0.0863558, -0.00752147, -0.0808553, 0.957035, 0.278472]","['anat', '_acq-swi3p2_run-21_part-phase_T2starw']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-025\DICOM\000042BD\AA852F01\AA7C0042\0000163F\0000163F_ax_swi_ge3d_20251217000000_21_ph.nii.gz
0000184E,Min-Mo-025,1.5,3D,*swi3d1r,16.0,0.04,0.049,15,,2.0,,80,"[0.996236, 0.0863558, -0.00752147, -0.0808553, 0.957035, 0.278472]","['derived', '_acq-swi3p2_run-23_part-mag_T2starw']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-025\DICOM\000042BD\AA852F01\AA7C0042\0000184E\0000184E_ax_swi_ge3d_20251217000000_23.nii.gz
000056D5,Min-Mo-025,1.5,3D,*spcir_210ns,3.0,0.369,7.0,120,210.0,2.0,196.727,592,"[0.992988, 0.113555, 0.0328533, -0.0406331, 0.588858, -0.807214]","['derived', '_acq-spcir2p2_run-13']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-025\DICOM\000042BD\AA852F01\AA7C0042\000056D5\000056D5_20251217000000_13.nii.gz
00005DE7,Min-Mo-025,1.5,3D,*spcir_210ns,1.0,0.369,7.0,120,210.0,2.0,196.727,592,"[-0.115181, 0.978036, 0.173722, -0.0435475, 0.169747, -0.984525]","['func', '_acq-spcir2p4_dir-RL_run-11_bold']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-025\DICOM\000042BD\AA852F01\AA7C0042\00005DE7\00005DE7_sag_t2flair_fs_space_20251217000000_11.nii.gz
000081ED,Min-Mo-025,1.5,3D,*swi3d1r,2.0,0.04,0.049,15,,2.0,187.035,80,"[0.996236, 0.0863558, -0.00752147, -0.0808553, 0.957035, 0.278472]","['anat', '_acq-swi3p2_run-20_part-mag_T2starw']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-025\DICOM\000042BD\AA852F01\AA7C0042\000081ED\000081ED_ax_swi_ge3d_20251217000000_20.nii.gz
0000AD2A,Min-Mo-025,1.5,3D,*swi3d1r,2.0,0.04,0.049,15,,2.0,187.035,80,"[0.996236, 0.0863558, -0.00752147, -0.0808553, 0.957035, 0.278472]","['anat', '_acq-swi3p2_run-22_part-mag_T2starw']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-025\DICOM\000042BD\AA852F01\AA7C0042\0000AD2A\0000AD2A_ax_swi_ge3d_20251217000000_22.nii.gz
0000B2CB,Min-Mo-025,1.5,3D,*spcR_40ns,1.0,0.0073,0.6,120,40.0,2.0,247.937,630,"[-0.115179, 0.978027, 0.173774, -0.0435535, 0.169798, -0.984516]","['anat', '_acq-spcR4p2_run-15_T2w']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-025\DICOM\000042BD\AA852F01\AA7C0042\0000B2CB\0000B2CB_sag_t1_space_20251217000000_15.nii.gz
0000B840,Min-Mo-025,1.5,3D,*spcR_40ns,3.0,0.0073,0.6,120,40.0,2.0,247.937,630,"[0.992988, 0.113555, 0.0328534, -0.040633, 0.588858, -0.807214]","['derived', '_acq-spcR4p2_run-17_T2w']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-025\DICOM\000042BD\AA852F01\AA7C0042\0000B840\0000B840_20251217000000_17.nii.gz
0000D888,Min-Mo-025,1.5,2D,*tse2d1_17,5.0,0.092,5.09,150,17.0,2.0,167.949,191,"[0.996233, 0.0863918, -0.00751098, -0.0808928, 0.957032, 0.278473]","['anat', '_acq-tse2p2_run-3_T2w']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-025\DICOM\000042BD\AA852F01\AA7C0042\0000D888\0000D888_ax_t2_tse_20251217000000_3.nii.gz
0000DA8F,Min-Mo-025,1.5,3D,*spcR_40ns,1.0,0.0073,0.6,120,40.0,2.0,247.937,630,"[0.992275, 0.121095, 0.0269625, -0.124061, 0.968557, 0.215655]","['derived', '_acq-spcR4p2_run-18_T2w']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-025\DICOM\000042BD\AA852F01\AA7C0042\0000DA8F\0000DA8F_20251217000000_18.nii.gz
0000DBE6,Min-Mo-025,1.5,3D,*spcir_210ns,3.0,0.369,7.0,120,210.0,2.0,196.727,592,"[0.994856, 0.0977279, 0.0266784, -0.101304, 0.959738, 0.261995]","['derived', '_acq-spcir2p2_run-12']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-025\DICOM\000042BD\AA852F01\AA7C0042\0000DBE6\0000DBE6_20251217000000_12.nii.gz
0000DE72,Min-Mo-025,1.5,3D,*spcR_40ns,3.0,0.0073,0.6,120,40.0,2.0,247.937,630,"[0.994856, 0.0977279, 0.0266784, -0.101304, 0.959738, 0.261995]","['derived', '_acq-spcR4p2_run-16_T2w']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-025\DICOM\000042BD\AA852F01\AA7C0042\0000DE72\0000DE72_20251217000000_16.nii.gz
0000EC62,Min-Mo-025,1.5,2D,*tse2d1_17,5.0,0.092,6.36,150,17.0,2.0,88.997,191,"[0.994782, 0.101174, 0.0131625, -0.0249234, 0.366078, -0.93025]","['anat', '_acq-tse2p2_run-14_T2w']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-025\DICOM\000042BD\AA852F01\AA7C0042\0000EC62\0000EC62_cor_t2_tse_20251217000000_14.nii.gz
0000F656,Min-Mo-025,1.5,3D,*spcR_40ns,1.0,0.0073,0.6,120,40.0,2.0,247.937,630,"[0.994617, 0.0995236, 0.0288605, -0.00904942, 0.360871, -0.932572]","['derived', '_acq-spcR4p2_run-19_T2w']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-025\DICOM\000042BD\AA852F01\AA7C0042\0000F656\0000F656_20251217000000_19.nii.gz
0000041D,Min-Mo-024,3.0,3D,*swi3d1r,1.6,0.02,0.028,15,,2.0,245.642,119,"[0.998968, 0.0381878, 0.0245971, -0.037678, 0.999072, -0.0208643]","['anat', '_acq-swi3p2_run-13_part-mag_T2starw']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-024\DICOM\0000CD50\AAAB7B2C\AAD0BCC4\0000041D\0000041D_ax_swi_ge3d_20251203000000_13.nii.gz
00000E6F,Min-Mo-024,3.0,3D,*swi3d1r,1.6,0.02,0.028,15,,2.0,245.642,119,"[0.998968, 0.0381878, 0.0245971, -0.037678, 0.999072, -0.0208643]","['anat', '_acq-swi3p2_run-15_part-mag_T2starw']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-024\DICOM\0000CD50\AAAB7B2C\AAD0BCC4\00000E6F\00000E6F_ax_swi_ge3d_20251203000000_15.nii.gz
00002577,Min-Mo-024,3.0,3D,*spcir_220ns,1.0,0.392,7.0,120,219.0,3.0,238.22,651,"[-0.140681, 0.98947, 0.0340254, -0.00782089, 0.0332555, -0.999416]","['derived', '_acq-spcir2p3_run-9']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-024\DICOM\0000CD50\AAAB7B2C\AAD0BCC4\00002577\00002577_20251203000000_9.nii.gz
000025C4,Min-Mo-024,3.0,2D,*tse2d1_17,5.0,0.088,5.52,150,17.0,2.0,182.139,191,"[0.998966, 0.0382448, 0.0245959, -0.037735, 0.99907, -0.0208657]","['anat', '_acq-tse2p2_run-2_T2w']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-024\DICOM\0000CD50\AAAB7B2C\AAD0BCC4\000025C4\000025C4_ax_t2_tse_20251203000000_2.nii.gz
00003354,Min-Mo-024,3.0,3D,*spcir_220ns,1.0,0.392,7.0,120,219.0,3.0,238.22,651,"[0.997741, 0.0602064, 0.0297862, -0.0601791, 0.998186, -0.00181427]","['derived', '_acq-spcir2p3_run-10']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-024\DICOM\0000CD50\AAAB7B2C\AAD0BCC4\00003354\00003354_20251203000000_10.nii.gz
00003D48,Min-Mo-024,3.0,3D,*swi3d1r,1.6,0.02,0.028,15,,2.0,245.642,119,"[0.998968, 0.0381878, 0.0245971, -0.037678, 0.999072, -0.0208643]","['anat', '_acq-swi3p2_run-14_part-phase_T2starw']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-024\DICOM\0000CD50\AAAB7B2C\AAD0BCC4\00003D48\00003D48_ax_swi_ge3d_20251203000000_14_ph.nii.gz
00004502,Min-Mo-024,3.0,3D,*spcir_220ns,1.0,0.392,7.0,120,219.0,3.0,238.22,651,"[-0.129513, 0.991107, 0.0305417, 0.0532827, 0.0377128, -0.997867]","['func', '_acq-spcir2p3_dir-RL_run-7_bold']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-024\DICOM\0000CD50\AAAB7B2C\AAD0BCC4\00004502\00004502_sag_t2_spc_flair_fs_20251203000000_7.nii.gz
00007A9D,Min-Mo-024,3.0,2D,*tse2d1_17,5.0,0.086,5.52,150,17.0,4.0,38.614,193,"[0.998968, 0.0381878, 0.0245971, -0.037678, 0.999072, -0.0208643]","['anat', '_acq-tse2p4_run-3_T2w']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-024\DICOM\0000CD50\AAAB7B2C\AAD0BCC4\00007A9D\00007A9D_ax_t2_tse_Med_DRS_480_20251203000000_3.nii.gz
0000AF1A,Min-Mo-024,3.0,3D,*swi3d1r,12.8,0.02,0.028,15,,2.0,,119,"[0.998968, 0.0381878, 0.0245971, -0.037678, 0.999072, -0.0208643]","['derived', '_acq-swi3p2_run-16_part-mag_T2starw']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-024\DICOM\0000CD50\AAAB7B2C\AAD0BCC4\0000AF1A\0000AF1A_ax_swi_ge3d_20251203000000_16.nii.gz
0000C8A5,Min-Mo-024,3.0,3D,*spcir_220ns,1.0,0.392,7.0,120,219.0,3.0,238.22,651,"[0.993449, 0.114251, -0.00244293, -0.00211049, -0.00303065, -0.999993]","['derived', '_acq-spcir2p3_run-8']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-024\DICOM\0000CD50\AAAB7B2C\AAD0BCC4\0000C8A5\0000C8A5_20251203000000_8.nii.gz
0000076B,Min-Mo-023,3.0,3D,*spcir_220ns,1.0,0.392,7.0,120,219.0,3.0,238.22,651,"[0.0499164, 0.993375, 0.103506, -0.108979, 0.108434, -0.988112]","['func', '_acq-spcir2p3_dir-RL_run-12_bold']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-023\DICOM\0000E18F\AA0B22C3\AA4D4518\0000076B\0000076B_sag_t2_spc_flair_fs_20251203000000_12.nii.gz
000012F5,Min-Mo-023,3.0,2D,*tse2d1_17,5.0,0.088,5.52,150,17.0,2.0,182.139,191,"[0.98958, -0.0124569, -0.143444, 0.017726, 0.999212, 0.0355134]","['anat', '_acq-tse2p2_run-2_T2w']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-023\DICOM\0000E18F\AA0B22C3\AA4D4518\000012F5\000012F5_ax_t2_tse_20251203000000_2.nii.gz
0000253D,Min-Mo-023,3.0,3D,*spcR_42ns,1.0,0.022,0.7,120,27.0,2.0,305.2,630,"[0.99902, -0.0442196, -0.00178867, 0.00943886, 0.252384, -0.967581]","['derived', '_acq-spcR4p2_run-10_T2w']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-023\DICOM\0000E18F\AA0B22C3\AA4D4518\0000253D\0000253D_20251203000000_10.nii.gz
000036FD,Min-Mo-023,3.0,3D,*swi3d1r,1.6,0.02,0.028,15,,2.0,245.642,119,"[0.989579, -0.012523, -0.143447, 0.0177915, 0.999211, 0.0355039]","['anat', '_acq-swi3p2_run-13_part-mag_T2starw']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-023\DICOM\0000E18F\AA0B22C3\AA4D4518\000036FD\000036FD_ax_swi_ge3d_20251203000000_13.nii.gz
00003DB9,Min-Mo-023,3.0,3D,*spcR_42ns,3.0,0.022,0.7,120,27.0,2.0,305.2,630,"[0.99905, -0.0435566, -0.00119137, 0.00994928, 0.254654, -0.966981]","['derived', '_acq-spcR4p2_run-8_T2w']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-023\DICOM\0000E18F\AA0B22C3\AA4D4518\00003DB9\00003DB9_20251203000000_8.nii.gz
00006F06,Min-Mo-023,3.0,3D,*swi3d1r,1.6,0.02,0.028,15,,2.0,245.642,119,"[0.989579, -0.012523, -0.143447, 0.0177915, 0.999211, 0.0355039]","['anat', '_acq-swi3p2_run-15_part-mag_T2starw']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-023\DICOM\0000E18F\AA0B22C3\AA4D4518\00006F06\00006F06_ax_swi_ge3d_20251203000000_15.nii.gz
00008875,Min-Mo-023,3.0,3D,*swi3d1r,12.8,0.02,0.028,15,,2.0,,119,"[0.989579, -0.012523, -0.143447, 0.0177915, 0.999211, 0.0355039]","['derived', '_acq-swi3p2_run-16_part-mag_T2starw']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-023\DICOM\0000E18F\AA0B22C3\AA4D4518\00008875\00008875_ax_swi_ge3d_20251203000000_16.nii.gz
00009FBD,Min-Mo-023,3.0,3D,*swi3d1r,1.6,0.02,0.028,15,,2.0,245.642,119,"[0.989579, -0.012523, -0.143447, 0.0177915, 0.999211, 0.0355039]","['anat', '_acq-swi3p2_run-14_part-phase_T2starw']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-023\DICOM\0000E18F\AA0B22C3\AA4D4518\00009FBD\00009FBD_ax_swi_ge3d_20251203000000_14_ph.nii.gz
0000BBEF,Min-Mo-023,3.0,2D,*tse2d1_17,5.0,0.086,5.52,150,17.0,4.0,38.614,193,"[0.989579, -0.012523, -0.143447, 0.0177915, 0.999211, 0.0355039]","['anat', '_acq-tse2p4_run-5_T2w']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-023\DICOM\0000E18F\AA0B22C3\AA4D4518\0000BBEF\0000BBEF_ax_t2_tse_Med_DRS_480_20251203000000_5.nii.gz
0000D75C,Min-Mo-023,3.0,3D,*spcR_42ns,1.0,0.022,0.7,120,27.0,2.0,305.2,630,"[0.0499206, 0.993371, 0.103544, -0.108977, 0.108472, -0.988108]","['anat', '_acq-spcR4p2_run-6_T2w']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-023\DICOM\0000E18F\AA0B22C3\AA4D4518\0000D75C\0000D75C_t1_space_sag_20251203000000_6.nii.gz
0000DF45,Min-Mo-023,3.0,3D,*spcR_42ns,3.0,0.022,0.7,120,27.0,2.0,305.2,630,"[0.994279, 0, -0.106815, 0.00269003, 0.999683, 0.0250398]","['derived', '_acq-spcR4p2_run-7_T2w']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-023\DICOM\0000E18F\AA0B22C3\AA4D4518\0000DF45\0000DF45_20251203000000_7.nii.gz
0000DF92,Min-Mo-023,3.0,3D,*spcR_42ns,1.0,0.022,0.7,120,27.0,2.0,305.2,630,"[0.993983, 0, -0.109538, 0, 1, 0]","['derived', '_acq-spcR4p2_run-9_T2w']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-023\DICOM\0000E18F\AA0B22C3\AA4D4518\0000DF92\0000DF92_20251203000000_9.nii.gz
0000E559,Min-Mo-023,3.0,2D,*tse2d1_17,5.0,0.088,6.36,150,17.0,2.0,89.012,191,"[0.99842, -0.0561817, -0.000675699, 0.0134751, 0.251109, -0.967865]","['anat', '_acq-tse2p2_run-11_T2w']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-023\DICOM\0000E18F\AA0B22C3\AA4D4518\0000E559\0000E559_cor_t2_tse_20251203000000_11.nii.gz
000013D5,Min-Mo-022,3.0,2D,*tse2d1_17,5.0,0.086,5.52,150,17.0,4.0,38.614,193,"[0.999815, 0.0162638, -0.0102408, -0.0174518, 0.991457, -0.129262]","['anat', '_acq-tse2p4_run-11_T2w']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-022\DICOM\000093AF\AA75036C\AAE2D4E0\000013D5\000013D5_ax_t2_tse_Med_DRS_480_20251129000000_11.nii.gz
00002B9F,Min-Mo-022,3.0,2D,*tse2d1_17,5.0,0.088,6.36,150,17.0,2.0,89.017,191,"[0.999977, 0.00679163, -4.06649e-10, -0.00161834, 0.238279, -0.971195]","['anat', '_acq-tse2p2_run-10_T2w']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-022\DICOM\000093AF\AA75036C\AAE2D4E0\00002B9F\00002B9F_cor_t2_tse_20251129000000_10.nii.gz
0000310B,Min-Mo-022,3.0,3D,*spcR_42ns,1.0,0.022,0.7,120,27.0,2.0,305.2,630,"[1, 0, 0, 0, 0.335733, -0.941957]","['derived', '_acq-spcR4p2_run-8_T2w']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-022\DICOM\000093AF\AA75036C\AAE2D4E0\0000310B\0000310B_20251129000000_8.nii.gz
00005634,Min-Mo-022,3.0,3D,*spcR_42ns,1.0,0.022,0.7,120,27.0,2.0,305.2,630,"[1, 0, 0, 0, 0.335733, -0.941957]","['derived', '_acq-spcR4p2_run-19_T2w']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-022\DICOM\000093AF\AA75036C\AAE2D4E0\00005634\00005634_20251129000000_19.nii.gz
00005BCE,Min-Mo-022,3.0,3D,*spcR_42ns,3.0,0.022,0.7,120,27.0,2.0,305.2,630,"[1, 0, 0, 0, 0.332627, -0.943059]","['derived', '_acq-spcR4p2_run-6_T2w']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-022\DICOM\000093AF\AA75036C\AAE2D4E0\00005BCE\00005BCE_20251129000000_6.nii.gz
000066D4,Min-Mo-022,3.0,3D,*spcR_42ns,1.0,0.022,0.7,120,27.0,2.0,305.2,630,"[-0.000593671, 0.995227, 0.097581, 0.0060554, 0.0975828, -0.995209]","['anat', '_acq-spcR4p2_run-15_T2w']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-022\DICOM\000093AF\AA75036C\AAE2D4E0\000066D4\000066D4_sag_t1post_space_20251129000000_15.nii.gz
00007B50,Min-Mo-022,3.0,3D,*spcR_42ns,1.0,0.022,0.7,120,27.0,2.0,305.2,630,"[1, 0, 0, 0, 1, 0]","['derived', '_acq-spcR4p2_run-18_T2w']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-022\DICOM\000093AF\AA75036C\AAE2D4E0\00007B50\00007B50_20251129000000_18.nii.gz
00009077,Min-Mo-022,3.0,3D,*spcR_42ns,1.0,0.022,0.7,120,27.0,2.0,305.2,630,"[-0.000593671, 0.995227, 0.0975811, 0.0060554, 0.0975829, -0.995209]","['anat', '_acq-spcR4p2_run-5_T2w']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-022\DICOM\000093AF\AA75036C\AAE2D4E0\00009077\00009077_t1_space_sag_20251129000000_5.nii.gz
0000C912,Min-Mo-022,3.0,3D,*spcR_42ns,3.0,0.022,0.7,120,27.0,2.0,305.2,630,"[1, 0, 0, 0, 0.999683, 0.0251839]","['derived', '_acq-spcR4p2_run-7_T2w']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-022\DICOM\000093AF\AA75036C\AAE2D4E0\0000C912\0000C912_20251129000000_7.nii.gz
0000D7B6,Min-Mo-022,3.0,2D,*tse2d1_17,5.0,0.088,5.52,150,17.0,2.0,182.139,191,"[0.999815, 0.0162638, -0.0102408, -0.0174518, 0.991457, -0.129262]","['anat', '_acq-tse2p2_run-2_T2w']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-022\DICOM\000093AF\AA75036C\AAE2D4E0\0000D7B6\0000D7B6_ax_t2_tse_20251129000000_2.nii.gz
0000DB2E,Min-Mo-022,3.0,3D,*spcR_42ns,3.0,0.022,0.7,120,27.0,2.0,305.2,630,"[1, 0, 0, 0, 0.332627, -0.943059]","['derived', '_acq-spcR4p2_run-17_T2w']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-022\DICOM\000093AF\AA75036C\AAE2D4E0\0000DB2E\0000DB2E_20251129000000_17.nii.gz
0000DE0C,Min-Mo-022,3.0,3D,*spcR_42ns,1.0,0.022,0.7,120,27.0,2.0,305.2,630,"[1, 0, 0, 0, 1, 0]","['derived', '_acq-spcR4p2_run-9_T2w']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-022\DICOM\000093AF\AA75036C\AAE2D4E0\0000DE0C\0000DE0C_20251129000000_9.nii.gz
0000F45D,Min-Mo-022,3.0,3D,*spcR_42ns,3.0,0.022,0.7,120,27.0,2.0,305.2,630,"[1, 0, 0, 0, 0.999683, 0.0251839]","['derived', '_acq-spcR4p2_run-16_T2w']",W:\MinMo_CI\niftis\Min-Mo-021-032\Min-Mo-022\DICOM\000093AF\AA75036C\AAE2D4E0\0000F45D\0000F45D_20251129000000_16.nii.gz
